# FEAT_ID     Score                   Feature Expression
0             0.346695378858488223    ((ave:period / ave:covalent_radius_cordero) / cbrt(ave:density))
1             0.344539137208088986    ((ave:covalent_radius_cordero / ave:period) * cbrt(ave:density))
2             0.323185790766754799    ((ave:period / ave:covalent_radius_cordero) / sqrt(ave:density))
3             0.306143686525464642    ((ave:covalent_radius_cordero / ave:period) * sqrt(ave:density))
4             0.305524455784821736    ((ave:period / ave:covalent_radius_slater) / sqrt(ave:density))
5             0.305509760127417429    ((ave:period / ave:covalent_radius_slater) / cbrt(ave:density))
6             0.303586397378993234    ((ave:covalent_radius_pyykko / ave:covalent_radius_cordero) / sqrt(ave:vdw_radius_alvarez))
7             0.298686269660141057    ((ave:covalent_radius_slater / ave:period) * cbrt(ave:density))
8             0.298272413217441079    (sqrt(ave:vdw_radius_alvarez) * (ave:covalent_radius_cordero / ave:covalent_radius_pyykko))
9             0.297959333235512547    ((ave:covalent_radius_pyykko / ave:covalent_radius_cordero) / cbrt(ave:vdw_radius_alvarez))
10            0.297254863508796763    ((ave:covalent_radius_pyykko / ave:covalent_radius_cordero) / cbrt(min:vdw_radius_alvarez))
11            0.295955663563709226    (cbrt(ave:vdw_radius_alvarez) * (ave:covalent_radius_cordero / ave:covalent_radius_pyykko))
12            0.292467771446695168    ((ave:covalent_radius_pyykko / ave:covalent_radius_cordero) * (max:mendeleev_number - ave:period))
13            0.292354432190630564    (sqrt(ave:covalent_radius_pyykko) / (ave:vdw_radius_alvarez + ave:covalent_radius_cordero))
14            0.289870030639413134    ((ave:covalent_radius_pyykko * max:mendeleev_number) / (ave:vdw_radius_alvarez * ave:covalent_radius_cordero))
15            0.289825771250207531    ((max:mendeleev_number / ave:vdw_radius_alvarez) / cbrt(ave:density))
16            0.289559161949293875    ((ave:covalent_radius_pyykko / ave:covalent_radius_cordero) / cbrt(min:vdw_radius))
17            0.289323653098620459    ((max:first_ion_en / ave:vdw_radius_alvarez) / sqrt(ave:density))
18            0.288618390431149729    (cbrt(min:vdw_radius_alvarez) * (ave:covalent_radius_cordero / ave:covalent_radius_pyykko))
19            0.288378785070345423    ((ave:covalent_radius_pyykko / ave:covalent_radius_cordero) * (max:mendeleev_number - min:period))
20            0.288093005822780857    ((max:first_ion_en * ave:period) / (ave:covalent_radius_cordero * ave:density))
21            0.287028621886117719    ((ave:covalent_radius_pyykko / ave:vdw_radius_alvarez) / ave:covalent_radius_cordero)
22            0.287022637325737573    ((max:mendeleev_number^6) / sqrt(ave:density))
23            0.286787506153145411    ((ave:period / ave:covalent_radius_pyykko) / cbrt(ave:density))
24            0.286497754213408229    ((max:en_allen * ave:period) / (ave:covalent_radius_cordero * ave:density))
25            0.286306613853398229    ((ave:covalent_radius_pyykko / ave:covalent_radius_cordero) / (ave:vdw_radius_alvarez + min:vdw_radius))
26            0.286074488298853957    (cbrt(min:vdw_radius) * (ave:covalent_radius_cordero / ave:covalent_radius_pyykko))
27            0.285744455242111117    ((max:first_ion_en * ave:period) / (ave:covalent_radius_slater * ave:density))
28            0.285352590452373156    ((ave:period / ave:covalent_radius_pyykko) / sqrt(ave:density))
29            0.285287744659072307    ((max:first_ion_en * ave:period) / (ave:vdw_radius_alvarez * ave:density))
30            0.284367186407607275    ((ave:covalent_radius_pyykko * max:mendeleev_number) / ave:covalent_radius_cordero)
31            0.283814611302193986    ((ave:covalent_radius_pyykko / ave:period) * cbrt(ave:density))
32            0.283811950546843828    ((max:mendeleev_number / ave:vdw_radius_alvarez) / sqrt(ave:density))
33            0.283601517119031643    ((max:mendeleev_number^3) / cbrt(ave:density))
34            0.283544713705829898    ((max:en_allen * ave:period) / (ave:covalent_radius_slater * ave:density))
35            0.283351562976865035    ((max:en_allen * ave:period) / (ave:vdw_radius_alvarez * ave:density))
36            0.282903569063195359    ((ave:vdw_radius_alvarez + ave:covalent_radius_cordero) / sqrt(ave:covalent_radius_pyykko))
37            0.282809543739990787    ((ave:covalent_radius_slater / ave:period) * sqrt(ave:density))
38            0.282223035585978388    ((ave:covalent_radius_pyykko / ave:covalent_radius_cordero) / (ave:vdw_radius_alvarez + min:vdw_radius_alvarez))
39            0.282122977049475865    ((max:mendeleev_number^3) / sqrt(ave:density))
40            0.282103080438098452    ((max:first_ion_en / ave:vdw_radius_alvarez) / cbrt(ave:density))
41            0.281618956864914005    ((ave:covalent_radius_pyykko / ave:vdw_radius_alvarez) / (min:vdw_radius + ave:covalent_radius_cordero))
42            0.281478280023608085    ((ave:covalent_radius_pyykko / ave:covalent_radius_cordero) / sqrt(min:vdw_radius_alvarez))
