# FEAT_ID     Score                   Feature Expression
0             0.803692259133085507    (max:mendeleev_number * min:c6_gb)
1             0.804397962507588216    (min:dipole_polarizability / max:en_ghosh)
2             0.804596248515074608    (1.0 / min:vdw_radius)
3             0.805586720303491099    (max:mendeleev_number * min:covalent_radius_cordero)
4             0.805691229020505273    (min:period^2)
5             0.805817875146226603    (min:period * min:fusion_enthalpy)
6             0.806126148381095864    (min:Polarizability / max:en_allen)
7             0.806481797361974784    (min:Polarizability / max:en_ghosh)
8             0.806775645263995478    (min:c6_gb / ave:covalent_radius_pyykko_triple)
9             0.806996719525037265    cbrt(min:atomic_radius_rahm)
10            0.807018506199926655    (min:vdw_radius_alvarez / min:melting_point)
11            0.80741716190760604     (min:c6_gb / min:boiling_point)
12            0.80744238948772673     (min:atomic_radius_rahm / min:melting_point)
13            0.807733517444222615    sin(min:period)
14            0.807884819642079699    min:covalent_radius_cordero
15            0.808021610904029242    (min:c6_gb / min:covalent_radius_pyykko_double)
16            0.808169812940667587    (min:gs_volume_per * min:atomic_number)
17            0.808434711811881423    (min:vdw_radius_mm3 / min:melting_point)
18            0.808838419380851548    (min:period * min:Polarizability)
19            0.809115033597752387    (min:vdw_radius_mm3 * min:vdw_radius_alvarez)
20            0.809212207866372824    (min:c6_gb / min:period)
21            0.809261566740782423    (max:mendeleev_number * min:covalent_radius_slater)
22            0.809369003931214581    (min:vdw_radius_alvarez / min:boiling_point)
23            0.809823821817724165    sqrt(min:atomic_radius_rahm)
24            0.80987534818543172     (ave:covalent_radius_pyykko * ave:gs_volume_per)
25            0.81005140107210849     (min:covalent_radius_cordero / max:mendeleev_number)
26            0.810121447057651656    (min:c6_gb / min:covalent_radius_pyykko_triple)
27            0.810286498978710523    (min:vdw_radius / min:boiling_point)
28            0.810668939257639054    (min:covalent_radius_cordero + min:covalent_radius_slater)
29            0.810712289846905798    (min:vdw_radius_alvarez^2)
30            0.810827211417354254    (min:atomic_weight * min:dipole_polarizability)
31            0.811280435373186948    (min:c6_gb / ave:covalent_radius_pyykko)
32            0.811468179500492659    (min:vdw_radius_alvarez + min:covalent_radius_slater)
33            0.811471097848237122    cbrt(min:Polarizability)
34            0.811778765728974339    (min:covalent_radius_cordero / max:en_ghosh)
35            0.811844119579058554    min:covalent_radius_slater
36            0.811895017280426123    (min:melting_point / ave:covalent_radius_pyykko_triple)
37            0.812045370341719197    (min:melting_point^2)
38            0.812176612954388588    (max:en_allen * min:covalent_radius_slater)
39            0.812282041483561201    (min:vdw_radius_alvarez + min:covalent_radius_cordero)
40            0.812614990822972283    (ave:covalent_radius_pyykko * max:mendeleev_number)
41            0.813042012370086997    (min:vdw_radius_alvarez + min:atomic_radius_rahm)
42            0.813076678782023055    (min:vdw_radius_mm3 / min:covalent_radius_pyykko_double)
43            0.813207461884885019    (max:mendeleev_number / min:covalent_radius_pyykko_triple)
44            0.813745425427278457    (min:vdw_radius * min:vdw_radius_mm3)
45            0.813966819035098266    (min:covalent_radius_pyykko_triple / min:boiling_point)
46            0.814103504808322387    (min:c6_gb / min:covalent_radius_cordero)
47            0.814262506315141743    (min:covalent_radius_slater / max:mendeleev_number)
48            0.814623630041063418    (min:atomic_radius_rahm + min:covalent_radius_cordero)
49            0.814859243670955746    (min:c6_gb / ave:covalent_radius_slater)
50            0.815087507105885845    (min:covalent_radius_slater * min:Polarizability)
51            0.81515175970532594     (min:vdw_radius_mm3 / min:boiling_point)
52            0.81518829210863486     (min:vdw_radius_mm3 * min:atomic_radius_rahm)
53            0.815189400274237697    (min:c6_gb / min:vdw_radius_alvarez)
54            0.815216338742471347    (min:atomic_radius_rahm + min:covalent_radius_slater)
55            0.815560618781686064    (min:atomic_radius_rahm / min:boiling_point)
56            0.81598842430327001     (min:atomic_radius_rahm / max:mendeleev_number)
57            0.81603085590058877     (min:boiling_point / ave:covalent_radius_pyykko)
58            0.816041271571817162    (min:vdw_radius_mm3 * min:Polarizability)
59            0.816154152094033858    (min:c6_gb / min:atomic_radius_rahm)
60            0.816275888016698814    (ave:covalent_radius_slater * min:dipole_polarizability)
61            0.816352958361803882    (min:boiling_point^2)
62            0.816752612915993992    (1.0 / min:covalent_radius_pyykko_triple)
63            0.816754106609017705    (ave:covalent_radius_slater * ave:gs_volume_per)
64            0.817040878693770067    (min:c6_gb / min:vdw_radius)
65            0.817041060835232757    (min:vdw_radius_mm3^6)
66            0.817184242502095648    (min:covalent_radius_cordero / max:en_allen)
67            0.817297841282670467    (ave:gs_volume_per * ave:atomic_number)
68            0.817419865297847492    (min:vdw_radius + min:vdw_radius_alvarez)
69            0.817505926171866681    (min:vdw_radius + min:covalent_radius_cordero)
70            0.817576720262249479    (exp(-1.0 * min:period))
71            0.817778765892589354    cbrt(ave:covalent_radius_pyykko)
72            0.817786620050282687    (min:c6_gb / min:covalent_radius_pyykko)
73            0.81784335034492095     (min:vdw_radius_alvarez * min:Polarizability)
74            0.817854943261791978    (max:en_ghosh * min:covalent_radius_pyykko_triple)
75            0.817973534124160073    min:atomic_radius_rahm
76            0.818161672007958196    (min:vdw_radius * min:Polarizability)
77            0.818400542090055638    (min:covalent_radius_slater / max:en_ghosh)
78            0.818453152499837744    (ave:covalent_radius_slater * min:Polarizability)
79            0.818503209490028083    (min:covalent_radius_slater / min:melting_point)
80            0.818537270850912768    (min:covalent_radius_slater / min:boiling_point)
81            0.818580339198466955    (min:vdw_radius + min:covalent_radius_slater)
82            0.818613622238516969    (min:c6_gb / min:vdw_radius_mm3)
83            0.818820512732305161    (min:atomic_radius_rahm / min:covalent_radius_pyykko_double)
84            0.819603521872213858    (min:melting_point / min:covalent_radius_pyykko_double)
85            0.820048638255574169    (min:atomic_radius_rahm * min:Polarizability)
86            0.820072774108530411    (min:vdw_radius_mm3 * min:covalent_radius_cordero)
87            0.820111157215219211    (min:vdw_radius_alvarez^3)
88            0.820240695252806185    cbrt(min:vdw_radius)
89            0.820527158890319908    (min:vdw_radius / min:covalent_radius_pyykko_triple)
90            0.820827036637894913    (1.0 / min:gs_volume_per)
91            0.820873636547931884    (max:mendeleev_number * min:atomic_radius_rahm)
92            0.820939216720488751    (min:covalent_radius_pyykko * min:Polarizability)
93            0.82108387976746855     (min:boiling_point / ave:heat_capacity_mass)
94            0.821342698409693539    (max:mendeleev_number * ave:covalent_radius_slater)
95            0.821680576756472991    (min:covalent_radius_slater / max:en_allen)
96            0.821752251269413314    (min:vdw_radius_mm3 / min:covalent_radius_pyykko_triple)
97            0.821759447299084789    sqrt(ave:covalent_radius_pyykko)
98            0.821827630089156491    (min:c6_gb / min:covalent_radius_slater)
99            0.821925247962330241    (min:vdw_radius / max:mendeleev_number)
100           0.822019335071349055    sqrt(min:vdw_radius)
101           0.822311466535116109    (min:vdw_radius + min:atomic_radius_rahm)
102           0.822482638642381247    cbrt(ave:covalent_radius_slater)
103           0.822722205521629002    (max:mendeleev_number / min:gs_volume_per)
104           0.822738150713037353    sqrt(min:Polarizability)
105           0.822750671622853424    (min:covalent_radius_cordero * min:Polarizability)
106           0.822975150300671698    (max:mendeleev_number / min:covalent_radius_pyykko)
107           0.823017663191812465    (min:period / max:en_ghosh)
108           0.823055125652761732    (min:Polarizability / min:atomic_radius_rahm)
109           0.82328222940209872     (min:boiling_point / ave:covalent_radius_slater)
110           0.823339816940361624    (ave:covalent_radius_pyykko * min:Polarizability)
111           0.823345123452875138    (min:vdw_radius / min:covalent_radius_pyykko_double)
112           0.823671400844049106    (min:Polarizability / max:mendeleev_number)
113           0.824033802431068718    (ave:atomic_number * min:covalent_radius_cordero)
114           0.824534665411960077    (min:atomic_radius_rahm / min:covalent_radius_pyykko_triple)
115           0.824621329019865956    (min:period * min:melting_point)
116           0.824659001434909777    (ave:covalent_radius_pyykko * min:dipole_polarizability)
117           0.824832087807967129    (min:boiling_point * min:melting_point)
118           0.824902811972203276    min:Polarizability
119           0.825191022503051097    (ave:covalent_radius_pyykko_triple * min:dipole_polarizability)
120           0.825217712996602848    (min:covalent_radius_cordero / min:melting_point)
121           0.825337956245777549    (min:fusion_enthalpy * min:melting_point)
122           0.825394676918606018    sqrt(ave:covalent_radius_slater)
123           0.825399179370671421    (min:vdw_radius_mm3 * min:covalent_radius_slater)
124           0.825645807179061442    (min:Polarizability / min:vdw_radius_alvarez)
125           0.825683487269737726    (min:melting_point / min:covalent_radius_pyykko)
126           0.825795286521525895    (max:mendeleev_number * min:gs_volume_per)
127           0.82579900335698142     (min:vdw_radius_alvarez * min:atomic_radius_rahm)
128           0.82604482087202391     (max:mendeleev_number * min:Polarizability)
129           0.826287447718976442    (max:mendeleev_number * min:period)
130           0.826296389993572133    (min:Polarizability / min:vdw_radius)
131           0.826334569140326436    (min:vdw_radius_alvarez / ave:heat_capacity_mass)
132           0.826487471102560045    (ave:atomic_number * min:boiling_point)
133           0.826664728818646721    (min:vdw_radius_alvarez / min:covalent_radius_pyykko_triple)
134           0.826823777611460087    (min:covalent_radius_pyykko_double * min:Polarizability)
135           0.826860692996036817    (max:mendeleev_number / min:covalent_radius_pyykko_double)
136           0.82692821322618304     (ave:atomic_number * min:covalent_radius_pyykko)
137           0.826949174688389466    (min:covalent_radius_slater * min:dipole_polarizability)
138           0.82700278144917061     (min:covalent_radius_pyykko_triple * min:Polarizability)
139           0.827082074615030916    min:vdw_radius
140           0.827108342157158782    (max:en_allen * min:c6_gb)
141           0.827124982632831518    (max:en_ghosh * min:c6_gb)
142           0.827246966363857195    (max:mendeleev_number / min:period)
143           0.82738624194710686     (1.0 / min:covalent_radius_pyykko)
144           0.827462112695539043    (ave:atomic_number * min:melting_point)
145           0.827875354616832482    min:period
146           0.828033072499563039    (min:vdw_radius_mm3 + min:covalent_radius_pyykko_triple)
147           0.828380412408001754    (min:vdw_radius * min:vdw_radius_alvarez)
148           0.829033200630606038    (min:period / max:mendeleev_number)
149           0.829105576277215039    (min:vdw_radius * min:covalent_radius_cordero)
150           0.829179841178063981    (min:boiling_point / ave:covalent_radius_pyykko_triple)
151           0.829247544081914367    (min:covalent_radius_pyykko * min:dipole_polarizability)
152           0.829283245777406308    (min:vdw_radius_mm3 / min:covalent_radius_pyykko)
153           0.829306189352838508    (1.0 / min:period)
154           0.829434078752934068    (min:vdw_radius_alvarez * min:covalent_radius_cordero)
155           0.829487562480369478    (min:melting_point / min:covalent_radius_pyykko_triple)
156           0.829538584820740499    (min:vdw_radius / ave:heat_capacity_mass)
157           0.829550091139517831    (1.0 / min:covalent_radius_pyykko_double)
158           0.829647087298552743    (min:vdw_radius_mm3 + min:covalent_radius_pyykko)
159           0.829874015289638334    (min:covalent_radius_pyykko_double * min:dipole_polarizability)
160           0.829963728071494988    (min:Polarizability / min:vdw_radius_mm3)
161           0.830071089787853822    (min:vdw_radius_mm3 / ave:heat_capacity_mass)
162           0.830312439863165719    (min:vdw_radius / min:covalent_radius_pyykko)
163           0.830383764519804779    (min:dipole_polarizability * min:atomic_number)
164           0.830408224337485401    (min:vdw_radius_mm3 * min:period)
165           0.830639503221052955    (min:vdw_radius_alvarez * min:covalent_radius_slater)
166           0.830677438673960045    (min:melting_point / min:covalent_radius_slater)
167           0.830822322981520589    (min:vdw_radius_alvarez^6)
168           0.830868212476681411    (min:covalent_radius_cordero * min:dipole_polarizability)
169           0.831099427525898271    (min:atomic_radius_rahm * min:covalent_radius_cordero)
170           0.831133058312188644    min:gs_volume_per
171           0.831718780638498134    (min:covalent_radius_cordero / min:boiling_point)
172           0.831968366809588078    ave:covalent_radius_pyykko
173           0.832165401346494527    (min:covalent_radius_cordero^2)
174           0.832398779305605796    (ave:covalent_radius_slater / max:en_ghosh)
175           0.832485688343155505    (min:vdw_radius * min:covalent_radius_slater)
176           0.832532176843331251    (min:atomic_radius_rahm^2)
177           0.8325560206325332      ave:covalent_radius_slater
178           0.832802860537188105    (ave:atomic_number * min:gs_volume_per)
179           0.832895381842325255    (min:vdw_radius_alvarez / min:covalent_radius_pyykko_double)
180           0.832948748096761449    sqrt(min:period)
181           0.833053607075649238    (min:atomic_radius_rahm / min:covalent_radius_pyykko)
182           0.83333373105427655     (min:covalent_radius_cordero * min:period)
183           0.833561465310380445    (min:period / max:en_allen)
184           0.83367150527828604     (ave:covalent_radius_slater / max:en_allen)
185           0.833821940683737273    (min:vdw_radius_mm3 + min:covalent_radius_pyykko_double)
186           0.833830638472381924    cbrt(min:period)
187           0.833859261787438188    (min:covalent_radius_cordero + min:covalent_radius_pyykko_triple)
